Datum,Anzahl_Messwerte,Windgeschwindigkeit,Windrichtung,Strahlung,Luftdruck,Temp_2m,Temp_5cm,Bodentemp_-10cm,Luftfeuchte,Niederschlagsmenge
2015-10-15,720,2,128.7,21.7,1013,4.5,4.4,5.8,100,6.9
2015-10-14,720,1.7,163.9,39.6,1016,1.2,1.3,4.2,99,8.6
2015-10-13,718,2.6,93.2,64.3,1017,1.6,1.9,4.8,89,0
2015-10-12,720,3.2,86.9,150.5,1019,2,2.9,5.4,78,0
2015-10-11,720,4.6,75.9,155.2,1019,3.1,3.8,6.9,67,0
2015-10-10,720,3.1,63.7,96.9,1020,6.5,7.1,10.5,79,0
2015-10-09,720,2.5,110.2,44.2,1020,9,9.4,12.4,97,0.2
2015-10-08,720,3.8,294.1,14.6,1018,11.8,11.6,13.3,100,8.7
2015-10-07,720,2.6,174.6,38.1,1012,13.9,13.5,14.2,97,14.8
2015-10-06,720,3.8,150.7,68.2,1009,13.8,13.2,13.2,83,0.4
2015-10-05,720,2.7,181.9,130,1016,14.1,14.3,14,78,0
2015-10-04,720,3.2,242.1,122.9,1016,14.5,14.8,13.8,74,0
2015-10-03,720,3.1,168.3,145.9,1016,13.5,13.7,12.5,69,0
2015-10-02,720,3.1,128.8,178,1026,11.4,11.6,10.9,61,0
2015-10-01,719,3.4,122.9,180,1032,8.8,8.8,10,65,0
2015-09-30,720,3.9,105.6,146.4,1035,9,8.8,10.3,72,0
2015-09-29,720,3.2,86.9,119.1,1036,9.2,9,10.9,83,0
2015-09-28,720,2.5,127.3,162,1035,10.6,11.4,12.5,75,0
2015-09-27,720,2.1,247.1,107.7,1031,10,10.5,12.5,81,0
2015-09-26,720,2.2,296.1,72.2,1025,11.2,11.3,13.5,85,0.1
2015-09-25,720,3.2,272.8,139.7,1021,12.7,13.4,13.6,81,0
2015-09-24,720,3.3,227.8,163.2,1019,12.2,12.7,12.8,75,0
2015-09-23,720,3.6,230.1,68.7,1010,11.8,11.3,12.9,81,0.6
2015-09-22,719,5.1,179.8,115.5,1007,13.4,13.2,12.9,71,0.2
2015-09-21,720,3.8,238.6,79.1,1016,11.6,11.7,13.6,87,0
2015-09-20,720,4.7,279.7,138.8,1021,11.3,11.7,15,89,4.2
2015-09-19,720,3.2,240,156.4,1021,14.4,15.2,15.8,77,5.1
2015-09-18,720,3.7,227.9,161.1,1017,14.5,15.1,16.1,75,0
2015-09-17,720,5.1,221.7,182.5,1004,19,19.6,18.7,70,6.3
2015-09-16,715,4.5,169.4,107.6,1004,18.3,17.8,15.8,61,0
2015-09-15,720,4.8,193.1,82.6,1010,15,14.7,14.6,65,0
2015-09-14,720,5.5,194.7,79.8,1006,16.6,16.1,16.1,76,0.6
2015-09-13,719,4.5,163.4,200.4,1012,19.3,19.7,17.7,64,0
2015-09-12,720,5.1,176.3,213.5,1018,16.2,16.7,15.6,74,0
2015-09-11,720,3.2,132.9,175.4,1020,12.6,13.1,14.1,85,0
2015-09-10,720,3,92.6,151.7,1023,10.5,11,13.8,90,8.2
2015-09-09,720,3.1,79.3,165.1,1024,11.7,12.5,14.6,81,0.4
2015-09-08,720,3.7,284.5,149.1,1023,12,12.9,14.2,76,0
2015-09-07,720,5.1,287.6,128.9,1021,10.9,11.2,13.8,84,3.4
2015-09-06,720,8.6,271,52.3,1016,9.9,9.3,12.2,89,1.8
2015-09-05,720,6,252,138.7,1013,12,12.2,14.4,77,3.6
2015-09-04,720,3.4,236.9,172,1014,13.6,14.2,16.4,78,0.1
2015-09-03,719,3.1,207,74.8,1015,13.9,14,17.1,85,10
2015-09-02,719,3.1,246.4,190.5,1017,15,16.5,20.4,78,0.1
2015-09-01,717,4.2,247.3,199,1010,22.1,23,23.5,70,21.5
2015-08-31,720,3,184.2,200,1014,27.1,27.4,25,55,4.9
2015-08-30,720,2.5,140,235.2,1020,25.7,27,24.1,63,0
2015-08-29,720,2.1,123.4,216.5,1024,19,20.6,21.1,82,0.1
2015-08-28,521,1.6,243.2,21.7,1018,17.1,16.7,19.3,91,1.5
2015-08-27,720,5.1,196,223.7,1013,23.5,24.2,20.7,44,0
2015-08-26,720,3.8,191.7,259.2,1018,19.1,20.1,18.9,55,0
2015-08-25,720,5.9,227.7,138.5,1016,15.5,15.4,18,75,3.5
2015-08-24,720,5.1,170.7,213.5,1009,20.2,20.7,21,72,4.9
2015-08-23,720,4.3,134.9,235.1,1014,18,18.8,19.6,58,0
2015-08-22,720,3.7,114.3,268.2,1022,18.2,19.6,19.8,51,0
2015-08-21,720,2.6,134,262.8,1025,17.8,19.4,20.2,66,0
2015-08-20,720,2.2,135.2,244.6,1024,16.9,18.4,20.2,73,0.1
2015-08-19,720,2.7,295.2,34.9,1020,13.7,13.9,17.5,100,4.8
2015-08-18,610,3.4,277.9,54.9,1015,13.8,13.9,17.9,100,30
2015-08-17,720,3.1,253.2,44.7,1010,17.2,17.2,21.1,97,24.5
2015-08-16,720,1.7,193.7,99.2,1010,19.3,19.7,22.9,92,3.3
2015-08-15,720,3.3,243.8,206.1,1010,21.8,23,25.2,76,6.6
2015-08-14,720,4.1,155,237.3,1010,27.2,27.9,28.6,49,0.5
2015-08-13,720,4.3,74.1,243.7,1018,24.1,26.1,28.5,68,0
2015-08-12,720,3.1,170.4,236.5,1021,23.4,25.6,28.4,69,0
2015-08-11,719,4,260.2,281.7,1017,26.2,28.5,29.1,52,0
2015-08-10,720,3.3,93.8,261.6,1016,26.3,28,28.5,57,0
2015-08-09,720,3.6,100.2,239.9,1020,22.3,24.6,28.1,71,0
2015-08-08,719,4.4,241.2,284.5,1019,27.8,30.4,29.8,48,0
2015-08-07,719,3.8,155.5,291.6,1018,30.2,31.4,28.9,35,0
2015-08-06,720,3.2,179.3,280.6,1018,27,29,27.2,47,0
2015-08-05,720,2.9,210,254.9,1019,20.5,23.1,26.1,70,0
2015-08-04,720,4.5,202,276.1,1015,25.5,26.8,26,52,0
2015-08-03,720,3.2,176.5,299.8,1019,23.4,25.2,24.8,54,0
2015-08-02,720,2.7,191.8,249.3,1019,22,24.2,23.1,51,0
2015-08-01,720,3.1,156.9,208,1017,18.6,19.4,19.1,51,0
2015-07-31,720,3,231.7,224.7,1019,14.3,16.2,18,63,0
2015-07-30,720,6.3,269.9,236.8,1013,14.5,15.6,16.9,59,0
2015-07-29,719,5.8,245.7,202.8,1009,14.8,15.7,17.6,64,0.2
2015-07-28,719,5.9,258.5,164.3,1007,16.3,16.3,18.1,64,2.3
2015-07-27,720,5.4,230.7,153.4,1005,16.1,16.3,19.4,72,4.2
2015-07-26,720,5.3,231.5,282.6,1013,15.8,18.3,20.6,54,0
2015-07-25,720,7.5,234.3,234.6,1006,20.6,21.1,22.1,62,4
2015-07-24,720,3,112.7,236.7,1014,21.6,22.7,23.2,65,0
2015-07-23,720,2.4,273.5,211.4,1016,19.7,21.6,24.4,76,0.4
2015-07-22,719,3,195.3,295.4,1015,25.4,28,26,61,22.9
2015-07-21,720,4.8,254.2,295.1,1015,24,25.8,24.4,66,1.2
2015-07-20,323,3.4,245.7,172.3,1015,21.8,22.8,23.5,68,0
2015-07-19,0,0,0,0,0,0,0,0,0,0
2015-07-18,0,0,0,0,0,0,0,0,0,0
2015-07-17,0,0,0,0,0,0,0,0,0,0
2015-07-16,443,4.3,236.9,338.9,1019,20.2,23.5,22,74,0.3
2015-07-15,719,3.5,258.4,224.7,1019,18.3,20.4,21.7,78,4.6
2015-07-14,719,5,268.8,133,1015,17.1,17.6,20.2,92,10.4
2015-07-13,720,5.5,268.7,114.7,1016,15.6,16.3,20.1,87,0.9
2015-07-12,720,4.2,247.1,230.2,1017,18.8,21.1,22.5,68,1.4
2015-07-11,720,2.3,175.5,294,1018,17.2,20.3,20.8,56,0
2015-07-10,720,5.4,288.2,267.2,1022,12.8,15.1,19,64,0
2015-07-09,720,6.3,278,169.8,1016,13.6,14.4,20,73,4.4
2015-07-08,719,6.6,256.3,261.8,1010,18.6,20.2,24.1,66,3.7
2015-07-07,719,3.6,192.5,330.3,1013,24.4,27.5,27,57,0.7
2015-07-06,720,3.9,246.8,237.7,1020,20.4,22.9,26.2,73,3.1
2015-07-05,720,3.7,187.1,289.4,1018,27.9,30.6,29.2,52,0.5
2015-07-04,720,3.1,175.6,324,1023,29.1,32.9,28.9,44,0
2015-07-03,720,3.3,167.3,325.7,1025,26.7,30.2,27,48,0
2015-07-02,720,3.6,140.5,346.1,1024,23.9,26.7,25.2,51,0
2015-07-01,719,3.2,99.4,359.7,1023,21.4,24.7,23.8,57,0
2015-06-30,720,2.9,217.8,326.4,1022,20.5,24,23.1,62,0
2015-06-29,720,2.9,217.4,239.5,1022,18.8,21,20.9,64,0.1
2015-06-28,720,3.8,276.4,312.8,1021,15.8,18.9,19.9,69,0
2015-06-27,720,4.3,246.6,129.2,1017,17.1,17.6,18.8,80,2.4
2015-06-26,720,3.6,242.3,194.4,1020,18.2,19.6,19,65,0
2015-06-25,720,2.8,231.8,299.9,1023,15.9,18.9,18,66,0
2015-06-24,720,4.6,270,144.6,1020,11.6,12.8,15.4,84,0.1
2015-06-23,720,5.8,255.9,194.3,1009,10.4,11.1,15.4,87,10.1
2015-06-22,719,5.4,244.3,144,1010,12.9,13.2,16.2,84,4.6
2015-06-21,720,3.8,260.8,178.1,1016,12.3,13.6,16.8,80,0.4
2015-06-20,720,5,283.3,146.8,1016,10.2,11,16.2,92,6.4
2015-06-19,720,4.9,280,169.2,1015,10.7,11.7,16.9,83,2.7
2015-06-18,720,4.2,255.6,99.7,1014,13.8,13.9,17.8,83,1.4
2015-06-17,719,2.2,263,312.1,1022,13.3,16.6,19.3,62,0
2015-06-16,720,3,186.1,289.6,1022,12.4,14.8,18.6,65,0
2015-06-15,720,3.1,138.8,130.9,1016,14,15.4,19.6,81,0
2015-06-14,720,3,201.6,302,1011,19.2,21.7,21.8,73,0
2015-06-13,718,3.5,195.2,137.6,1010,19.8,19.9,20.7,81,12.8
2015-06-12,720,2.6,124,295.9,1014,19.5,22.1,21.4,76,9
2015-06-11,720,2.7,108.6,204.7,1022,15.9,17.4,18.4,68,0
2015-06-10,720,3.3,72.8,252.8,1026,14,15.9,17.9,77,0
2015-06-09,720,5,55,29.6,1026,9.4,9.5,14.9,100,8.6
2015-06-08,720,3.6,66.5,137.6,1025,13.3,13.9,19.5,84,7.5
2015-06-07,720,3.3,101.1,201.9,1027,16.2,18,23,77,0.4
2015-06-06,720,4,237.8,329.6,1022,24.6,27.6,25.3,49,0
2015-06-05,720,4.3,167.6,348.9,1024,21,23.3,22.9,47,1.7
2015-06-04,720,2.7,131.8,358.5,1028,16.4,19.5,21.7,54,0
2015-06-03,720,5.7,269.7,289,1021,20.4,22.3,20.9,52,0
2015-06-02,720,6,232.7,295.9,1017,18,19.3,18.1,59,0
2015-06-01,720,3.9,207.8,115.1,1016,14.5,15,17.5,79,3.2
2015-05-31,720,3.9,217.6,298.3,1016,14.8,16.9,17.8,52,0
2015-05-30,720,5.2,261,241.5,1013,12,13.8,17.4,65,1.3
2015-05-29,720,3.4,232,208.5,1012,14.6,16.1,17.7,66,0.1
2015-05-28,720,3.9,240.8,257.3,1016,13.2,15.2,16.8,59,0.8
2015-05-27,720,4.9,289.2,120.7,1021,8.7,9.9,14.8,77,0
2015-05-26,720,4.3,299.6,180.3,1016,10.5,12.4,16.7,77,1.6
2015-05-25,720,3.7,253.5,134.2,1014,13.7,14.5,16.7,78,0.9
2015-05-24,720,2.2,143.4,161.9,1019,13.3,15.3,17.7,77,0
2015-05-23,720,3,188.1,210.7,1019,13.6,15.9,17.9,64,0
2015-05-22,720,2.2,206.8,325.4,1025,12.1,14.9,17.2,58,0
2015-05-21,720,3,246.9,203.5,1022,11.1,13,16.2,68,0.6
2015-05-20,720,2.6,264.1,108.7,1013,11.8,12.7,15.5,59,0
2015-05-19,720,5,250.1,224.4,1007,15.8,16.7,17,52,0
2015-05-18,720,4,198.7,278,1012,15,16.7,16.7,51,0
2015-05-17,720,5.2,275.3,258.6,1023,10.3,12.6,16.5,63,0
2015-05-16,720,4.8,265.5,274.2,1020,12.1,14,16.7,66,0
2015-05-15,720,2.6,172.7,346.2,1015,11.5,14.4,16.5,61,0
2015-05-14,720,3.2,213.9,184.9,1012,9.5,10.9,16,73,0.9
2015-05-13,720,3.3,230.2,328.7,1017,13.2,15.7,18.4,66,0
2015-05-12,720,5.4,207.8,241.6,1018,18.5,19.3,17.1,57,7.4
2015-05-11,655,3.9,178.2,291.3,1026,14.4,16.1,16.3,54,0.2
2015-05-10,720,6.1,278.4,274,1024,11.9,13.3,15.8,69,0.1
2015-05-09,720,4.8,238,192.2,1017,14.7,15.3,15.9,70,6.9
2015-05-08,720,3.5,149,241.3,1017,13.8,14.9,15,55,0
2015-05-07,720,4.8,246.3,230.2,1018,12.1,12.6,14.2,59,0.8
2015-05-06,719,3.9,240.1,195.5,1014,15.1,15.8,15.9,64,0.3
2015-05-05,719,5.8,194.9,86.9,1007,18.5,17.7,15.5,66,1.2
2015-05-04,720,4.1,238.5,247,1010,16.9,18.3,16.7,69,0
2015-05-03,720,5.3,169.1,221.5,1009,12.4,13.2,13.4,67,2.1
2015-05-02,719,2.6,210.7,308.7,1011,8.9,11.2,13.5,62,0
2015-05-01,720,2.9,213.8,228.4,1008,8.5,10.2,13.2,74,2.1
2015-04-30,720,4.8,221.5,222.9,1014,10.6,11.7,11.8,55,4.1
2015-04-29,720,3.3,193.7,301.4,1019,7.5,9.5,11.1,62,0
2015-04-28,720,4,258.6,58.2,1012,3.8,3.5,9.4,97,19.8
2015-04-27,720,4.6,210,176,1003,13.7,15.2,15.4,78,25
2015-04-26,720,3.3,236,175.5,1008,15.4,16.4,15,68,0
2015-04-25,720,4.8,227,174.1,1010,15.3,15.6,13.6,48,0
2015-04-24,720,3.7,240.5,272.1,1014,13.5,14.7,13.5,54,0
2015-04-23,720,2,202,251.2,1018,9.3,11.6,11.9,71,0
2015-04-22,720,3.6,272.1,113.9,1024,5.9,6.4,10.4,75,0
2015-04-21,455,7.7,295.5,403.5,1025,14.7,16.9,14.5,42,0
2015-04-20,498,4.8,288.1,348.4,1023,9.4,11.6,11.5,61,0
2015-04-19,720,3,178.2,289.1,1022,7.9,10,10.9,55,0
2015-04-18,720,4,233.1,168.2,1022,4.9,6,10,71,0.4
2015-04-17,720,3.6,268.6,146.1,1014,6.1,7.1,11.1,69,0
2015-04-16,719,3.6,282.5,203.5,1013,11.1,12.4,12.8,67,0
2015-04-15,720,5.9,269,272.6,1017,15.8,16.4,12.5,52,0
2015-04-14,720,5.3,261.4,243.4,1025,9.2,10.2,9.8,58,0
2015-04-13,720,6.9,283.8,169,1026,8.3,8.5,10.1,61,0.4
2015-04-12,719,3.9,258.8,240.6,1027,10,11.6,11.4,59,0
2015-04-11,720,6,234.4,188.7,1020,14.1,14.3,11,55,0
2015-04-10,720,3.2,185.5,256.7,1022,12.4,14.2,10.9,65,0
2015-04-09,720,3.4,164.9,215.7,1029,9,10.1,8.6,73,0
2015-04-08,718,4.2,264.4,27.8,1030,5.5,5.1,5.5,88,0
2015-04-07,720,4.7,286.9,239.1,1032,4.8,5.3,5.3,69,0
2015-04-06,720,3.9,170.1,135.7,1026,2.2,2.4,4,77,1.6
2015-04-05,720,3.2,288.3,205.4,1021,1.8,1.9,4.2,78,0
2015-04-04,720,2.5,243.7,179.8,1015,2.1,2.7,3.1,79,1.6
2015-04-03,720,5.9,275.5,122.8,1017,2.2,1.7,2.1,78,0
2015-04-02,720,7.5,277.4,93.1,1008,0.5,-0.4,2.6,94,8.9
2015-04-01,720,9.9,280.1,80.2,1008,1.5,1.1,3.8,86,6.6
2015-03-31,719,11.8,254.1,102.1,996,5.1,4.4,5.1,78,12.5
2015-03-30,719,10.4,272.6,99.1,998,4.5,4,6.2,76,0.9
2015-03-29,719,7.9,234.5,70.6,1001,8.4,7.6,7.6,88,10.6
2015-03-28,720,4.4,260.4,120.3,1018,5.6,6,6.8,72,0
2015-03-27,720,5.5,267.3,110.6,1013,5.5,5.4,7.2,83,1.6
2015-03-26,720,3.7,247.3,30.1,1006,6.9,6.4,7.4,92,2.9
2015-03-25,720,4.6,140,199,1006,10.4,10.7,7.6,61,0.1
2015-03-24,720,3.1,233.1,169.9,1009,6.9,8,6.5,70,0
2015-03-23,719,3,190.8,199,1016,3.9,4.9,4.5,71,0
2015-03-22,720,4.2,109.1,44.7,1023,-0.2,-0.4,3.9,92,0.5
2015-03-21,691,4.2,257.2,147.4,1014,4.5,5.1,5.6,69,0
2015-03-20,720,2.1,209.8,177.3,1022,5.1,5.9,5.4,55,0
2015-03-19,720,3.4,112.3,196,1025,6.5,7.6,6.5,54,0
2015-03-18,720,3.5,122.5,190.1,1025,8.4,8.7,6.5,60,0
2015-03-17,719,5.3,135.9,169.7,1027,9.7,9.2,6.1,60,0
2015-03-16,720,7.8,134.8,119.1,1027,8,7.7,5,69,0
2015-03-15,720,5.4,109.2,63.7,1027,3.5,3.3,3.6,90,0.1
2015-03-14,720,3.6,52.1,28.4,1024,1.2,1,3,100,4.7
2015-03-13,720,2.7,94.7,35.3,1025,0.8,0.8,3.5,100,0.1
2015-03-12,720,2.7,223.1,29.1,1029,1.4,1.5,4.1,100,0.8
2015-03-11,720,4.4,305.1,39.3,1026,2.3,2.2,5,92,1.9
2015-03-10,720,4.3,256.2,150,1025,7.4,7.8,6.1,69,3
2015-03-09,720,3.3,186.9,148.1,1026,8,8.6,5.9,65,0
2015-03-08,720,4.8,185.3,102.2,1026,8.5,7.9,4.9,56,0
2015-03-07,720,3.8,218,154,1032,6.3,6.5,4.5,66,0
2015-03-06,720,3.9,266.7,38.5,1034,2.8,2.4,2.7,88,0
2015-03-05,720,5.7,298.3,84.8,1030,1.7,1.8,2.6,90,1.4
2015-03-04,720,6.7,265.6,80.5,1020,2,1.6,2.4,80,1.1
2015-03-03,720,8.2,250.6,138.6,1015,3.2,3,2.9,68,0.7
2015-03-02,720,7.2,249.1,105,1002,4.5,4,3.2,73,3.3
2015-03-01,719,6.4,209.5,51.8,1007,3.3,2.6,1.7,81,1.9
2015-02-28,720,3.5,248.5,69.6,1018,1.7,1.5,2.1,85,0.2
2015-02-27,698,3.1,169.6,130.2,1012,3.2,3,1.9,69,0
2015-02-26,720,3.3,184.1,143.4,1019,2.7,2.9,1.9,69,0
2015-02-25,719,3.6,251.3,86.5,1017,2.7,2.3,2,79,0
2015-02-24,720,4.7,237.8,86.8,1006,3.7,3.3,2.1,75,0
2015-02-23,720,5.4,197,65.3,1000,1.9,1.3,0.9,84,1.2
2015-02-22,720,2.5,244.6,45.4,1007,1.6,1.1,1.8,83,0
2015-02-21,720,5.7,218.8,93.2,1000,4.9,4.3,1.7,66,0.1
2015-02-20,594,5.7,219.3,141.4,1015,3.2,2.8,0.6,65,0
2015-02-19,719,3.3,228,127.6,1028,2.2,2.1,0.9,70,0
2015-02-18,720,2.7,245.4,23.1,1038,1,0.6,0.9,88,0
2015-02-17,720,4.3,223.5,109.7,1029,2.1,2.2,0.8,81,0
2015-02-16,720,5,138.5,114.9,1020,3.9,3.4,0.3,69,0
2015-02-15,720,4.3,128.2,55.7,1015,1.8,1.1,0.3,80,0
2015-02-14,720,5.5,179.9,118.1,1012,-0.3,-0.5,0.4,83,0
2015-02-13,720,5.5,178.7,117.8,1018,0.5,0.2,0.4,79,0
2015-02-12,720,3.9,188.4,115.9,1022,0.7,0.2,0.5,78,0
2015-02-11,602,2,236.1,26,1026,1.1,0.9,0.7,97,0.1
2015-02-10,720,5.2,283.6,15.6,1026,2.2,1.4,0.7,98,0.1
2015-02-09,720,7.7,283,26.2,1020,0.7,0.1,0.7,97,2.2
2015-02-08,719,8.8,306.8,77.1,1018,-1.1,-1.6,0.7,76,1
2015-02-07,719,4.8,229.1,99,1024,-3.3,-3.4,0.7,84,0
2015-02-06,720,6.6,68.2,41.4,1025,-3.7,-3.8,0.8,86,0
2015-02-05,719,3.9,120,66.2,1019,-3.5,-3.5,0.8,87,0
2015-02-04,720,2.9,279.3,35.7,1010,-3.8,-4.5,0.8,95,0.7
2015-02-03,720,5.2,260.4,67.5,1000,-0.7,-1.1,0.8,87,1.1
2015-02-02,720,4.6,260.8,67.9,995,-0.4,-0.8,0.8,86,0.2
2015-02-01,720,3.9,244.3,54.8,988,0.1,-0.2,0.8,82,0
2015-01-31,720,6.3,252.5,23.1,980,-0.7,-1.2,0.8,84,0
2015-01-30,719,7.1,222.3,39.5,973,0,-0.5,0.8,83,0.1
2015-01-29,720,7.1,218.3,70.9,989,0.9,0.6,0.8,79,0
2015-01-28,720,6.2,238.4,53.6,1008,1.4,0.8,0.8,89,0.3
2015-01-27,720,6.4,280.6,25.1,1014,0.5,0,0.9,99,4.5
2015-01-26,720,4.1,223.1,51.8,1020,0.7,0.2,0.9,93,1.4
2015-01-25,720,4.3,291.8,19.9,1023,-0.4,-0.7,0.8,100,0.5
2015-01-24,720,2.4,221.7,29.4,1019,-1.8,-2.2,0.8,97,0
2015-01-23,720,2.7,171.4,10.7,1021,-1.3,-1.8,0.9,100,0.8
2015-01-22,720,2.8,62.6,7.4,1014,-0.5,-0.9,0.8,100,3.9
2015-01-21,720,2.5,161.1,28.7,1013,-1.4,-1.6,0.6,93,1
2015-01-20,720,3,197.9,19.8,1010,0,-0.4,0.6,91,0.4
2015-01-19,313,3.2,166.4,8.7,1011,1.2,0.6,0.6,84,0.7
2015-01-18,167,2.5,208.1,0,1017,1.3,0.8,1.8,89,0
2015-01-17,720,3.3,263.4,10.8,1011,2.3,1.6,2.7,95,1.4
2015-01-16,719,4.3,197.1,26.5,1007,6.4,5.5,3.4,69,0
2015-01-15,720,7.5,195.8,24.3,1009,3.4,2.4,2.1,75,0.2
2015-01-14,720,7.7,248.1,41.3,1010,5.6,4.6,3.8,74,2
2015-01-13,720,9.7,237.6,63.1,1011,9.2,8.4,3.7,58,0
2015-01-12,718,11.3,255,17.4,1015,4,3.2,2.4,81,2
2015-01-11,720,10.9,270.6,15,1010,1.6,0.8,2.2,78,0.3
2015-01-10,720,11.5,268.1,29.4,1006,9.3,8.4,6.1,86,15.3
2015-01-09,720,12,264.1,10.4,1015,5.5,4.5,2.9,82,1.2
2015-01-08,720,8.2,235.2,22.3,1021,3.3,2.5,1.5,90,7.7
2015-01-07,532,5.8,231,15.5,1024,0.6,-0.1,0.7,89,1.4
2015-01-06,720,4.5,193.3,53.5,1025,0.6,0,1.1,90,0.9
2015-01-05,719,7.8,285.5,6.6,1027,0.4,-0.1,1.1,96,1.9
2015-01-04,720,8.2,296.2,12.7,1022,0.9,0.2,1.1,96,1.9
2015-01-03,720,8.2,261.3,20.1,1020,1.4,0.8,1,84,4.8
2015-01-02,720,10,252.5,11.1,1023,3.9,2.8,1.3,81,5.9
2015-01-01,720,5.1,248.7,44.4,1032,2.4,1.6,1,95,9.8
2014-12-31,719,4.6,264.5,17.4,1030,0.7,0.1,1,100,9.7
2014-12-30,720,3.8,247.8,24.1,1029,-3,-3.4,0.8,94,0
2014-12-29,720,4.9,221.9,13.4,1025,-4.6,-5.1,0.7,95,0
2014-12-28,720,4.7,158,28.5,1018,-8.5,-8.5,0.9,92,0
2014-12-27,720,5.1,137.5,31.7,1009,-5,-5.6,1.6,85,0.2
2014-12-26,720,4.6,281.7,27.4,1023,-2.1,-2.6,2.4,93,0.2
2014-12-25,720,8.4,272.2,43.9,1017,2.4,1.7,3.4,87,3.9
2014-12-24,720,10.2,250.7,11.8,1014,6,5.2,5.1,83,2.3
2014-12-23,720,10,259.3,10.9,1015,8.2,7.4,5.8,82,0.4
2014-12-22,720,12.1,257.2,12.6,1015,6.5,5.9,4.5,83,0
2014-12-21,720,9.6,266.3,28.8,1023,3.4,2.6,3.1,85,1.5
2014-12-20,720,10.4,262.3,13.6,1015,3.3,2.3,3.6,82,3.9
2014-12-19,720,10.3,257.6,11.8,1011,9,7.9,7,86,4.6
2014-12-18,720,7.4,250.2,19.3,1010,7.8,6.9,5,93,1.8
2014-12-17,720,5.9,232.8,20.8,1008,2.3,1.5,2.6,90,2.3
2014-12-16,720,4.5,242.9,24.2,1011,4.5,3.6,4,91,0.9
2014-12-15,720,5.4,233.1,49.1,1014,6.9,5.8,4,83,3.5
2014-12-14,719,1.4,161,12.5,1015,3.1,2.7,3.7,100,6.8
2014-12-13,720,4,242,6.9,1009,4.7,4.1,3.7,95,6.8
2014-12-12,720,9.4,229,18.4,1004,6.2,4.8,1,76,2.5
2014-12-11,719,7.4,237.5,17.7,1010,2.7,1.5,0.3,85,2.5
2014-12-10,720,6.2,211.3,12.6,1019,0.2,-0.8,0.2,82,0
2014-12-09,720,3.2,219.9,54,1025,-0.9,-1.9,0.7,87,0.9
2014-12-08,720,5.2,241.5,47.1,1017,1.1,0.2,1.9,89,0.9
2014-12-07,720,2.9,253.7,10.4,1019,2,1.5,3.2,95,0.2
2014-12-06,720,1.9,214.3,9.9,1021,2.4,2.2,3.6,99,0.2
2014-12-05,720,2,183.2,6,1017,4,3.6,3.6,95,2.8
2014-12-04,720,4,124.7,8.3,1016,3.5,2.8,2.2,93,2.8
2014-12-03,720,2.6,62.4,9.6,1018,-1.8,-1.8,0.7,100,0
2014-12-02,720,4.2,80.1,13.5,1013,-2.7,-2.7,0.8,92,0
2014-12-01,720,6.4,82,9.1,1013,-2.1,-2.2,1.7,92,0
2014-11-30,720,3.6,126.5,15.4,1014,2.1,1.9,2.9,89,0
2014-11-29,720,4.1,132.3,11.2,1017,1.4,1.1,2.4,91,0
2014-11-28,718,4.5,127.8,9.5,1015,0.8,0.5,1.8,90,0
2014-11-27,720,4,142.9,54.5,1013,1.4,0.9,1.7,82,0
2014-11-26,720,4.9,133.1,56.7,1020,1.5,0.9,2.2,85,0.1
2014-11-25,720,2.5,153.8,46.9,1026,3.4,2.8,4.1,94,0.2
2014-11-24,720,5,236.1,7.1,1022,6.1,5,4.8,88,0.2
2014-11-23,720,5.5,176.9,65.7,1023,6.2,5.5,4,77,0
2014-11-22,720,4.5,169.3,64.3,1023,3,2.4,3.8,86,0
2014-11-21,720,2,123.3,10.7,1025,3.1,2.7,5.5,93,1
2014-11-20,720,1.9,270.8,8.7,1026,3.3,3.3,6,100,3.9
2014-11-19,720,3.2,219.9,5.8,1017,3,3.1,6.4,100,3.9
2014-11-18,720,5.8,71.7,7.1,1007,6.4,6.1,7.6,99,1.9
2014-11-17,720,3.7,132.4,47.3,1008,7.2,6.6,6.8,88,0.3
2014-11-16,720,3.9,167.1,8.9,1002,9,7.9,8.2,85,0.3
2014-11-15,720,4.3,141.7,38,1005,10.4,9.6,9,82,0
2014-11-14,709,4.2,135,69.9,1013,10.9,10.5,9,83,0
2014-11-13,720,1.7,214.7,15.3,1012,7.7,7.5,8.3,98,0
2014-11-12,720,2.8,171.1,50.1,1005,10.4,9,8,90,0
2014-11-11,720,3.4,155.2,44.9,1011,9.3,8,7.4,91,0
2014-11-10,720,2.8,209.7,34.6,1012,7.9,6.7,6.7,93,0
2014-11-09,720,3.9,160.4,70.4,1011,6.8,5.8,6.3,90,0
2014-11-08,720,4,205.5,79.1,1014,8.1,7.4,7.3,81,0
2014-11-07,717,2.4,201.7,29.6,1010,7,6.5,8.5,89,0.1
2014-11-06,720,2.7,266.2,26.2,1011,7.6,7.3,9.2,95,1.8
2014-11-05,719,2.9,204.6,31,1000,10.4,9.5,9,81,0.3
2014-11-04,720,6.3,169.9,66.5,998,10.1,9.4,8.5,73,0
2014-11-03,720,7.2,180.5,92.4,1008,10.1,9.7,9.3,79,0
2014-11-02,720,4.3,198.8,88.4,1017,13.9,12.8,10.1,68,0
2014-11-01,720,3.4,233.9,92.1,1022,14.4,13.2,10.5,71,0
2014-10-31,720,3.2,223.1,62.3,1025,12.1,11.5,9.9,89,0
